Date,KOFR,CD91,WorkbookComp,basis_cd_kofr_bp,basis_chg_bp,KOFR_91d_fwd_comp,basis_cd_fwd91_bp
2026-06-02,2.539,2.87,2.5559476799876606,33.099999999999994,3.100000000000012,,
2026-06-04,2.529,2.87,2.5560447615627253,34.10000000000002,1.0000000000000284,,
2026-06-05,2.519,2.88,2.5562443716619048,36.09999999999998,1.9999999999999574,,
2026-06-08,2.509,2.92,2.5562818362165816,41.1,5.000000000000021,,
2026-06-09,2.51,2.91,2.556322573131163,40.000000000000036,-1.099999999999966,,
2026-06-10,2.565,2.94,2.5565268473313973,37.5,-2.5000000000000355,,
2026-06-11,2.573,2.95,2.5567541543713044,37.700000000000024,0.20000000000002416,,
2026-06-12,2.555,2.92,2.5572713787086676,36.49999999999998,-1.2000000000000455,,
2026-06-15,2.55,2.92,2.5574287515728984,37.000000000000014,0.5000000000000355,,
2026-06-16,2.542,2.92,2.5575623967298116,37.80000000000001,0.7999999999999972,,
2026-06-17,2.539,2.93,2.557687065471582,39.1,1.29999999999999,,
2026-06-18,2.53,2.92,2.5577854158851183,39.000000000000014,-0.09999999999998721,,
2026-06-19,2.53,2.92,2.558078666207702,39.000000000000014,0.0,,
2026-06-22,2.54,2.92,2.55820554128821,37.999999999999986,-1.0000000000000284,,
2026-06-23,2.55,2.92,2.558360845501692,37.000000000000014,-0.9999999999999716,,
2026-06-24,2.55,2.92,2.558515793168727,37.000000000000014,0.0,,
2026-06-25,2.54,2.92,2.558641910502094,37.999999999999986,0.9999999999999716,,
2026-06-26,2.54,2.92,2.5590175908891966,37.999999999999986,0.0,,
2026-06-29,2.55,2.92,2.5591711068131326,37.000000000000014,-0.9999999999999716,,
2026-06-30,2.551,2.92,2.5593270917079414,36.89999999999998,-0.10000000000003695,,
2026-07-01,2.603,2.92,2.5596284364961734,31.699999999999974,-5.200000000000003,,
2026-07-02,2.54,2.92,2.5597525897601403,37.999999999999986,6.300000000000011,,
2026-07-03,2.506,2.92,2.5598397219445213,41.40000000000001,3.400000000000027,,
